Id,BIRTHDATE,DEATHDATE,SSN,DRIVERS,PASSPORT,PREFIX,FIRST,LAST,SUFFIX,MAIDEN,MARITAL,RACE,ETHNICITY,GENDER,BIRTHPLACE,ADDRESS,CITY,STATE,COUNTY,ZIP,LAT,LON,HEALTHCARE_EXPENSES,HEALTHCARE_COVERAGE,SUM_PROCEDURES,tempID,SUM_MEDICATIONS
7d3adf8f-e840-4480-8353-584d743081b3,1967-12-10,,999-45-3980,S99946923,X54656067X,Mrs.,Valene773,Rippin620,,Schiller186,M,black,nonhispanic,F,Medfield  Massachusetts  US,231 Gerhold Skyway,Salem,Massachusetts,Essex County,01907,42.4902557792834,-70.9219738545829,1154290.95,6064.15,2696.7,7d3adf8f-e840-4480-8353-584d743081b3,174.79
7d61895a-dbf3-472b-9675-421381787295,1948-03-23,,999-72-2740,S99920194,X26928397X,Mrs.,Lola232,Abernathy524,,Hills818,M,white,nonhispanic,F,Somerville  Massachusetts  US,1050 Nitzsche Wall,Belchertown,Massachusetts,Hampshire County,01007,42.2819923644268,-72.4124588277766,1455175.14,38853.44,32811.54,7d61895a-dbf3-472b-9675-421381787295,279505.57
7dea9311-ef15-4bb0-8d61-dde04dde3557,1971-06-16,,999-75-6594,S99926851,X62466420X,Mrs.,Charise827,Reilly981,,Keeling57,M,white,nonhispanic,F,Revere  Massachusetts  US,1008 Romaguera Divide,Braintree,Massachusetts,Norfolk County,02184,42.1943357786583,-70.9710713447469,1031842.7,11329.97,232633.26,7dea9311-ef15-4bb0-8d61-dde04dde3557,14440.14
7e3becd0-0053-4d2e-b57e-075b874c32a6,1999-12-14,,999-73-8345,S99930877,X46467622X,Ms.,Dale454,Satterfield305,,,,white,nonhispanic,F,Worcester  Massachusetts  US,792 Collier Ranch Suite 81,Chelmsford,Massachusetts,Middlesex County,,42.5573167581958,-71.3447394812291,519396.56,3615.56,100153.19,7e3becd0-0053-4d2e-b57e-075b874c32a6,1545.25
7e4e6d32-15cd-4d5f-a4cc-e5c95ab35eb0,1962-12-18,,999-35-9139,S99942641,X7322252X,Mrs.,Ellamae709,Bins636,,Jacobs452,M,white,nonhispanic,F,Lynn  Massachusetts  US,1075 Stokes Mall Apt 14,Ware,Massachusetts,Hampshire County,01082,42.2926402063468,-72.2362947721484,1178238.58,15513.0,37513.58,7e4e6d32-15cd-4d5f-a4cc-e5c95ab35eb0,122030.84
7e9b76f2-3b74-4a55-b4a3-a6a4bc51b480,1970-04-10,,999-71-1265,S99933665,X55429773X,Mr.,Mario764,Bahringer146,,,M,white,nonhispanic,M,Holyoke  Massachusetts  US,544 Larkin Plaza Unit 64,Stow,Massachusetts,Middlesex County,,42.4458953744178,-71.5344046812086,1334911.63,3351.4,7131.57,7e9b76f2-3b74-4a55-b4a3-a6a4bc51b480,58.97
7ea0b41a-3459-4623-a288-0ac335319244,1988-08-31,,999-90-8499,S99947874,X86096660X,Mr.,Asa127,Ortiz186,,,M,white,nonhispanic,M,Haverhill  Massachusetts  US,893 Doyle Estate,Stoughton,Massachusetts,Norfolk County,,42.1342828473188,-71.1466341813693,729896.02,6986.76,705237.45,7ea0b41a-3459-4623-a288-0ac335319244,67357.89
7ea10b44-ec00-4907-b17f-87d47b04827d,1985-08-23,,999-17-6310,S99935290,X80100218X,Mr.,Brandon214,Kuphal363,,,M,black,nonhispanic,M,Boston  Massachusetts  US,304 Kemmer Parade,Wakefield,Massachusetts,Middlesex County,01940,42.5260326436966,-71.0309102623027,839645.0,3853.8,15368.36,7ea10b44-ec00-4907-b17f-87d47b04827d,30.01
7ec148ed-47a0-4d8c-a020-630b5f7a81db,1972-12-19,,999-97-6715,S99935727,X43478998X,Mr.,José Luis472,Villalobos491,,,M,white,hispanic,M,San Juan  Puerto Rico  PR,430 Roberts Dale,Medford,Massachusetts,Middlesex County,02155,42.4067919366514,-71.0807977969939,1200381.68,4302.12,2070.84,7ec148ed-47a0-4d8c-a020-630b5f7a81db,137.49
7ee74549-5b9b-4221-9f67-5b7221d94f1a,2008-09-19,,999-36-6265,,,,Kay203,Muller251,,,,white,nonhispanic,F,Worcester  Massachusetts  US,688 Ritchie Light,Methuen,Massachusetts,Essex County,,42.7048968641193,-71.1413685715417,240184.64,2878.16,7545.71,7ee74549-5b9b-4221-9f67-5b7221d94f1a,104.99
7f874045-4062-405d-8c23-abb12d0af23e,1972-05-20,,999-81-1937,S99961610,X55152755X,Mr.,Laverne101,Hills818,,,S,white,nonhispanic,M,Merrimac  Massachusetts  US,832 Mante Village Unit 6,Revere,Massachusetts,Suffolk County,02151,42.387741522041,-70.9742230014609,1225522.92,6649.44,3910.28,7f874045-4062-405d-8c23-abb12d0af23e,93019.24
7f9a57e5-cfc5-4970-b19f-1a7b6ce22882,1971-09-11,,999-59-9011,S99961342,X35775930X,Mrs.,Emilie407,Bednar518,,Keeling57,M,asian,nonhispanic,F,Hanoi  Hà Đông  VN,846 Marvin Approach Unit 12,Lowell,Massachusetts,Middlesex County,01854,42.6747573365128,-71.2862778307696,1148999.04,5613.64,43502.48,7f9a57e5-cfc5-4970-b19f-1a7b6ce22882,47124.95
7fef7a7d-0198-457f-8aad-267232321717,1939-06-22,,999-63-6992,S99951598,X20523652X,Mr.,Antonia30,McKenzie376,,,M,white,nonhispanic,M,Lynn  Massachusetts  US,829 Schultz Port,Framingham,Massachusetts,Middlesex County,01701,42.2930969389487,-71.4210417899592,1550368.09,23937.36,402279.97,7fef7a7d-0198-457f-8aad-267232321717,304678.52
80427c8e-15ba-482f-b168-fc4f1d375179,1935-11-29,,999-62-4581,S99973001,X63807132X,Mr.,Luigi346,Schultz619,,,M,white,nonhispanic,M,Boston  Massachusetts  US,167 Jast Throughway Unit 86,Brockton,Massachusetts,Plymouth County,02301,42.070914185584,-71.0110333877047,194269.66,21424.72,119726.47,80427c8e-15ba-482f-b168-fc4f1d375179,634169.66
8078aad5-fcac-4b51-b498-fbf8340db8a6,1998-10-07,,999-19-7554,S99956529,X1685142X,Ms.,Jeni110,Roob72,,,,white,nonhispanic,F,Dartmouth  Massachusetts  US,373 Bosco Plaza,North Attleborough,Massachusetts,Bristol County,,41.9552432249081,-71.3035052991922,574765.0,2994.8,40829.8,8078aad5-fcac-4b51-b498-fbf8340db8a6,19157.88
80a7bc09-bbee-476b-9b3f-e44984c96ca1,2009-04-06,,999-18-9428,,,,Lazaro919,Gorczany269,,,,white,nonhispanic,M,Douglas  Massachusetts  US,646 Johns Wynd Suite 79,Burlington,Massachusetts,Middlesex County,01730,42.470623240283,-71.2088879273048,282469.16,3482.28,8044.77,80a7bc09-bbee-476b-9b3f-e44984c96ca1,32.27
80bf0f47-724a-4254-b3ec-d54c15ad83b9,2019-07-05,,999-23-5953,,,,Felton646,Labadie908,,,,white,nonhispanic,M,Malden  Massachusetts  US,217 Wolf Parade Unit 45,Worcester,Massachusetts,Worcester County,01608,42.2963553721429,-71.8119805094763,22160.5,645.8,565.25,80bf0f47-724a-4254-b3ec-d54c15ad83b9,31.34
80d81807-e19c-4704-9138-0c89a5e8e536,1949-08-02,,999-49-7032,S99940765,X76631099X,Mrs.,Ofelia194,Eichmann909,,Emard19,M,white,nonhispanic,F,Dartmouth  Massachusetts  US,145 Doyle Route,Boston,Massachusetts,Suffolk County,02121,42.3563566495307,-71.0690459485989,1393736.01,8728.32,24601.39,80d81807-e19c-4704-9138-0c89a5e8e536,27.63
80f7a79f-61f1-4ec3-a2c7-226611a54044,2001-08-08,,999-46-9541,S99921423,,Ms.,Drew592,Hegmann834,,,,white,nonhispanic,F,Dudley  Massachusetts  US,235 Ernser Key Unit 68,Weymouth,Massachusetts,Norfolk County,02190,42.2147951364646,-70.9218200828998,452843.2,3861.36,186722.88,80f7a79f-61f1-4ec3-a2c7-226611a54044,4347.63
8141abe7-08b5-4415-99dd-00c801d48098,2004-09-27,,999-99-5557,,,,Ethelyn789,Kozey370,,,,white,nonhispanic,F,Pittsfield  Massachusetts  US,609 Schimmel View,Agawam,Massachusetts,Hampden County,01030,42.0782588425072,-72.6491240894889,320962.61,2834.8,4074.62,8141abe7-08b5-4415-99dd-00c801d48098,342.52
817d7365-56fc-43f6-845e-ea9f5623d1aa,1982-11-04,,999-59-7559,S99998049,X26784171X,Mrs.,Shelby741,Gerlach374,,Mohr916,M,white,nonhispanic,F,Toulouse  Occitanie  FR,504 Murphy Fork Unit 88,Fall River,Massachusetts,Bristol County,02721,41.6751719157008,-71.1535947225027,123518.69,17588.53,490633.95,817d7365-56fc-43f6-845e-ea9f5623d1aa,61509.45
81805635-f2f4-4844-b71b-73578520d372,1953-01-20,,999-73-6612,S99931801,X31131038X,Mr.,Xavier983,Steuber698,,,M,white,nonhispanic,M,Franklin  Massachusetts  US,1032 Keeling Rue,Worcester,Massachusetts,Worcester County,01610,42.3296666436094,-71.8357532401952,80984.57,1698.55,23838.73,81805635-f2f4-4844-b71b-73578520d372,297562.39
81813194-e1ed-41c2-8f7a-122a60b06550,1971-04-30,,999-75-5931,S99965713,X66224540X,Mrs.,Merideth332,Littel644,,Gutmann970,M,white,nonhispanic,F,Milton  Massachusetts  US,744 Lehner Overpass Suite 71,Rockport,Massachusetts,Essex County,,42.6978274093356,-70.6523579717143,1054359.51,9522.78,509782.98,81813194-e1ed-41c2-8f7a-122a60b06550,29357.32
81e21b21-8b49-4ac1-b00d-46a7f43e46a9,1985-08-30,,999-17-5049,S99958839,X78460637X,Mrs.,Lyn897,Kautzer186,,Thiel172,M,white,nonhispanic,F,Springfield  Massachusetts  US,221 Cole Key Unit 80,Boston,Massachusetts,Suffolk County,02113,42.3800912570037,-71.1579691143411,815328.55,6549.78,339846.27,81e21b21-8b49-4ac1-b00d-46a7f43e46a9,78525.42
83719bd7-7a41-4c87-93f9-c5de4db6a14a,1989-06-07,,999-24-1237,S99993444,X19938368X,Mrs.,Leann224,Larson43,,Jaskolski867,M,white,nonhispanic,F,Fall River  Massachusetts  US,118 Bailey Orchard Suite 34,Needham,Massachusetts,Norfolk County,,42.3207474436305,-71.2328293457543,706612.59,8624.6,512642.37,83719bd7-7a41-4c87-93f9-c5de4db6a14a,55342.5
83b8cb6d-3c77-4b4d-9825-1b3521f04a09,1937-03-09,,999-71-7914,S99963037,X38211405X,Mr.,Harvey63,Connelly992,,,M,white,nonhispanic,M,Boston  Massachusetts  US,270 Legros Run,Wareham,Massachusetts,Plymouth County,,41.7191797865406,-70.6814420206498,1545458.24,8648.36,88545.13,83b8cb6d-3c77-4b4d-9825-1b3521f04a09,104.53
83c686df-0a1e-4950-9a2b-c84da98a2652,1962-01-24,,999-23-6506,S99934206,X64291312X,Mrs.,Viki353,Spencer878,,Kohler843,M,asian,nonhispanic,F,Lowell  Massachusetts  US,981 Dickens Rapid Apt 46,Gardner,Massachusetts,Worcester County,,42.5987973519712,-72.0219701631557,182165.23,10174.97,58253.59,83c686df-0a1e-4950-9a2b-c84da98a2652,29189.55
841095eb-d29f-4492-8f0e-08011321e85d,2017-04-08,,999-81-1909,,,,Carlton317,Leffler128,,,,asian,nonhispanic,M,Ipswich  Massachusetts  US,344 Feest Camp Suite 73,Wakefield,Massachusetts,Middlesex County,01880,42.4780284069299,-71.0892699664186,17771.38,516.64,3941.05,841095eb-d29f-4492-8f0e-08011321e85d,8028.46
84114892-a562-4dff-8135-e01c0c8a5cc3,1961-12-10,,999-49-6842,S99980164,X63515379X,Mrs.,Luz785,Cedillo160,,Valle770,M,white,hispanic,F,Kingston  Kingston  JM,614 Dickens Avenue,Boston,Massachusetts,Suffolk County,02163,42.3353821292727,-71.1303515463373,68487.39,4198.85,65023.54,84114892-a562-4dff-8135-e01c0c8a5cc3,958.44
844d1c39-6ca2-48df-a3de-f9a12633f69c,1963-07-20,,999-11-1235,S99975003,X89866411X,Ms.,Corinna386,Boehm581,,,S,white,nonhispanic,F,Boston  Massachusetts  US,915 Keeling Esplanade,Westport,Massachusetts,Bristol County,,41.5725170562147,-71.072833085544,1284385.93,11007.88,213778.32,844d1c39-6ca2-48df-a3de-f9a12633f69c,61983.22
846b0d5b-e5f5-4fd6-8ae4-7aa8e13a17c3,1964-08-09,,999-87-7767,S99982703,X15693260X,Mr.,Micheal721,Lang846,,,S,white,nonhispanic,M,Arlington  Massachusetts  US,1065 Wisozk Route Unit 21,Boston,Massachusetts,Suffolk County,02115,42.2699264829933,-71.0644085887374,174647.31,15541.82,24703.46,846b0d5b-e5f5-4fd6-8ae4-7aa8e13a17c3,117001.81
848e0227-5d5d-4bdf-8603-207cdea72e2a,1949-03-27,,999-87-5716,S99971093,X51980015X,Mrs.,Alda400,Kris249,,Satterfield305,M,white,nonhispanic,F,Mansfield  Massachusetts  US,1090 Wiegand Union,Attleboro,Massachusetts,Bristol County,,41.9326094578451,-71.3272454816091,1436912.94,31994.7,23190.92,848e0227-5d5d-4bdf-8603-207cdea72e2a,521610.86
84ea2e0c-70a9-4a92-aa31-cd87118379c8,1996-05-01,,999-89-1390,S99913474,X16564906X,Mr.,Millard193,Dickens475,,,,asian,nonhispanic,M,Rockport  Massachusetts  US,568 Hermann Trafficway,Billerica,Massachusetts,Middlesex County,,42.5595019794845,-71.293057086648,521365.8,4592.13,10604.12,84ea2e0c-70a9-4a92-aa31-cd87118379c8,18187.45
8505e011-20cb-4bc5-8a66-5900111fb04b,1960-03-11,,999-54-1590,S99984405,X72943035X,Mrs.,Belinda283,Kilback373,,Rodriguez71,M,white,nonhispanic,F,Mashpee  Massachusetts  US,769 Wilderman Trailer,Fairhaven,Massachusetts,Bristol County,,41.595153927682,-70.9045881539875,1297064.52,27308.6,51824.94,8505e011-20cb-4bc5-8a66-5900111fb04b,294147.83
8507a0b0-b667-4a07-90f1-8cfb2193dcd8,1942-05-23,2009-06-20,999-56-1160,S99969994,X86474276X,Mr.,Federico589,Treutel973,,,M,native,nonhispanic,M,Worcester  Massachusetts  US,941 Tillman Plaza,Chatham,Massachusetts,Barnstable County,02633,41.6326864337605,-69.9677371699117,226388.42,71608.4,189063.08,8507a0b0-b667-4a07-90f1-8cfb2193dcd8,175442.25
851275c6-bc90-4e95-a9a7-6f42111be448,1974-09-24,,999-80-8226,S99962712,X55136568X,Mr.,Ignacio928,Regalado83,,,M,white,hispanic,M,Mexico City  Mexico City  MX,496 Hackett Extension Apt 9,Agawam,Massachusetts,Hampden County,01001,42.024657155164,-72.6917252398432,941419.96,6004.24,4015.3,851275c6-bc90-4e95-a9a7-6f42111be448,2786.98
852f4588-ba8f-4eeb-94fe-5c3c974ab114,1956-01-02,,999-60-6320,S99945237,X75083103X,Mrs.,Keren761,Kiehn525,,Jast432,M,white,hispanic,F,Whitman  Massachusetts  US,167 Bosco Boulevard Unit 9,Lynn,Massachusetts,Essex County,01904,42.4446755379841,-70.9866011586124,1544799.98,5777.76,2950.51,852f4588-ba8f-4eeb-94fe-5c3c974ab114,125689.52
85670231-0fce-4e52-8b4f-051a3019f867,1954-07-02,,999-28-9019,S99967465,X61191698X,Mrs.,Teri144,Fritsch593,,Halvorson124,M,white,nonhispanic,F,East Longmeadow  Massachusetts  US,523 Prosacco Center,Wakefield,Massachusetts,Middlesex County,,42.5016098490333,-71.0615750535486,1021207.46,5098.73,3148.95,85670231-0fce-4e52-8b4f-051a3019f867,141757.62
85a07bb9-eb47-4fb3-8f96-c0a77f4821c6,1972-05-10,,999-29-5275,S99912035,X11113875X,Mrs.,Yuko264,O'Conner199,,Morar593,M,white,nonhispanic,F,Williamstown  Massachusetts  US,456 Cormier Byway,Boston,Massachusetts,Suffolk County,02199,42.3262024157108,-71.0714673414629,1016132.86,6809.66,3180.92,85a07bb9-eb47-4fb3-8f96-c0a77f4821c6,93011.97
85a0da4b-6e8d-492c-976b-748e39daf4ef,1933-12-19,,999-28-6445,S99959201,X10056752X,Mr.,Walker122,Will178,,,M,white,nonhispanic,M,Carlisle  Massachusetts  US,898 Grant Overpass Unit 18,Hingham,Massachusetts,Plymouth County,02043,42.1778565062402,-70.928625633597,1573327.0,42314.64,471004.55,85a0da4b-6e8d-492c-976b-748e39daf4ef,446882.13
85b81fe1-9eaa-419b-9cf6-16aabba09fd6,1992-03-23,,999-11-9987,S99929122,X67066444X,Mr.,Earle679,Barton704,,,M,black,nonhispanic,M,Canton  Massachusetts  US,177 Howell Gateway Unit 66,Boston,Massachusetts,Suffolk County,02128,42.3749474731989,-71.0285256548445,612970.47,2901.3,5188.76,85b81fe1-9eaa-419b-9cf6-16aabba09fd6,40.86
860aff27-7431-47ee-968e-554470683160,1986-01-28,,999-89-1141,S99933543,X28303902X,Ms.,Margurite588,Fahey393,,,S,native,nonhispanic,F,Lynn  Massachusetts  US,471 Mayert Flat Unit 54,Peabody,Massachusetts,Essex County,,42.5394638403559,-70.9335394298154,694100.29,9291.25,477011.12,860aff27-7431-47ee-968e-554470683160,73866.73
8641e13a-c832-4d97-811a-b735d0abb45e,1982-10-06,,999-88-6708,S99952152,X86229031X,Mr.,Juan88,Larkin917,,,M,white,nonhispanic,M,Norwood  Massachusetts  US,826 Feest Glen Unit 54,Everett,Massachusetts,Middlesex County,02149,42.3604158129751,-71.0452861879124,949875.16,3758.0,1547.09,8641e13a-c832-4d97-811a-b735d0abb45e,5.6
86b97fc7-ae8f-4e0d-8e66-db68f36e7a76,1959-05-26,,999-59-1261,S99917383,X23685647X,Mrs.,Anissa357,Wuckert783,,Ebert178,M,white,nonhispanic,F,Pembroke  Massachusetts  US,661 Schulist Highlands,Waltham,Massachusetts,Middlesex County,02452,42.4259151744036,-71.2886728316544,1388471.07,20739.93,81327.5,86b97fc7-ae8f-4e0d-8e66-db68f36e7a76,132615.7
875d9a6a-1c7e-44a9-96a0-b4ba92e40841,1958-01-07,,999-31-1354,S99952417,X10568721X,Ms.,Shanae34,Wiegand701,,,S,asian,nonhispanic,F,Dudley  Massachusetts  US,607 Cruickshank Ramp,Newton,Massachusetts,Middlesex County,02461,42.3377213075434,-71.1874303619257,1504990.38,11193.04,42228.56,875d9a6a-1c7e-44a9-96a0-b4ba92e40841,137468.05
87e8fd4a-d5a8-466a-ba8d-22d38d507a8a,2016-09-12,,999-99-2925,,,,Noel608,Lakin515,,,,white,nonhispanic,M,Worcester  Massachusetts  US,264 Witting Center Unit 94,Cambridge,Massachusetts,Middlesex County,02140,42.4155272292174,-71.2194644554517,76874.81,1697.4,4690.17,87e8fd4a-d5a8-466a-ba8d-22d38d507a8a,5.65
87f05059-de42-4630-a35b-edb53d880640,1922-02-14,1983-07-05,999-32-3473,S99954715,X46230421X,Mrs.,Elvira561,Roque844,,Domínguez946,M,asian,hispanic,F,Tegucigalpa  Francisco Morazán  HN,774 Gorczany Hollow,Cambridge,Massachusetts,Middlesex County,,42.3696787588364,-71.0333305578414,1292098.22,14031.62,120655.98,87f05059-de42-4630-a35b-edb53d880640,216088.26
8811452f-86b2-49f7-b4e4-7aaa578fa407,1968-03-18,,999-22-4090,S99925262,X65998909X,Mrs.,Elane105,Bradtke547,,Walter473,M,black,nonhispanic,F,Boston  Massachusetts  US,914 Sawayn Landing Apt 63,Abington,Massachusetts,Plymouth County,02351,42.0894913357828,-70.9497280159677,1206061.41,5831.12,12264.64,8811452f-86b2-49f7-b4e4-7aaa578fa407,106888.31
88159e4d-29e0-4f53-a821-e9cc3faf21b4,2000-11-30,,999-44-8466,S99948170,,Ms.,Chandra831,Smith67,,,,white,nonhispanic,F,Springfield  Massachusetts  US,643 Simonis Crossroad,Danvers,Massachusetts,Essex County,,42.5795984144902,-70.9114119556698,386665.21,4249.6,290151.23,88159e4d-29e0-4f53-a821-e9cc3faf21b4,4756.09
8829af4f-4e03-452d-a575-ebc892f0ad3f,1940-10-29,2014-01-25,999-99-3810,S99958686,X40612519X,Mr.,Gale827,Reynolds644,,,M,white,nonhispanic,M,Hopkinton  Massachusetts  US,1072 Heathcote Trace Suite 56,Newburyport,Massachusetts,Essex County,01950,42.7835591798311,-70.84213041851,1761459.36,9593.09,3208.98,8829af4f-4e03-452d-a575-ebc892f0ad3f,202433.14
88587157-4de8-4459-b6d4-fd571b847575,1980-05-31,,999-98-2128,S99952413,X58757983X,Mrs.,Leola603,Gulgowski816,,Koss676,M,white,nonhispanic,F,Boston  Massachusetts  US,177 Schumm Mews,South Hadley,Massachusetts,Hampshire County,,42.2827814819912,-72.5431141413436,902044.6,8733.41,245096.79,88587157-4de8-4459-b6d4-fd571b847575,67779.15
887dacdd-e5ce-4556-8ff1-9e902d222d95,1982-06-21,1983-11-07,999-23-6011,,,,Mercedes82,Patiño436,,,,white,hispanic,F,Lima  Lima Province  PE,795 Senger Plaza,Waltham,Massachusetts,Middlesex County,02453,42.3219323656227,-71.1903114659222,33238.23,473.28,13093.2,887dacdd-e5ce-4556-8ff1-9e902d222d95,4073.08
88ea8573-863c-47e3-b144-b810c63156a0,1962-10-25,,999-64-2812,S99970548,X27386052X,Mrs.,Mayte822,Candelaria844,,Hernandes724,M,other,hispanic,F,Santo Domingo  National District  DO,222 Weimann Parade Apt 21,Billerica,Massachusetts,Middlesex County,,42.5605178544939,-71.2305090816335,1198802.9,49212.96,75759.0,88ea8573-863c-47e3-b144-b810c63156a0,140526.15
8908602e-5f0c-4f1e-847f-75a0043eeba7,1979-05-16,,999-19-9482,S99918801,X89806796X,Mr.,Carlton317,Breitenberg711,MD,,M,white,nonhispanic,M,Cambridge  Massachusetts  US,789 Torphy Trafficway Suite 59,Medfield,Massachusetts,Norfolk County,,42.2191672093114,-71.288985850911,938642.81,3485.48,19036.29,8908602e-5f0c-4f1e-847f-75a0043eeba7,5381.44
89105f2f-cfa9-429c-98bf-747f68567ea1,1973-11-22,,999-98-7649,S99957269,X33247123X,Ms.,Salina386,Hilpert278,,,S,white,nonhispanic,F,Boston  Massachusetts  US,436 Huel Station Apt 57,Peabody,Massachusetts,Essex County,01960,42.5163038650363,-71.071797172921,1014467.76,8811.16,284435.42,89105f2f-cfa9-429c-98bf-747f68567ea1,25086.46
89214f7b-82b7-460e-b583-415a688ccc3c,1940-04-05,1986-02-15,999-29-7916,S99944272,X77063667X,Mrs.,Kristina583,Nitzsche158,,Kuhic920,M,white,nonhispanic,F,Billerica  Massachusetts  US,484 Kuvalis Divide Apt 66,Middleborough,Massachusetts,Plymouth County,,41.8934041117983,-70.8915430905886,1078080.91,6170.24,11726.23,89214f7b-82b7-460e-b583-415a688ccc3c,9374.52
892ddfec-0a9a-4b70-b13f-849db0c65254,1974-05-30,,999-17-9642,S99955652,X55675325X,Mr.,Cameron381,Douglas31,,,S,white,nonhispanic,M,Boston  Massachusetts  US,1093 Murray Meadow Suite 26,Orange,Massachusetts,Franklin County,01364,42.6105411938925,-72.3057849800286,1005357.8,26102.16,2214.84,892ddfec-0a9a-4b70-b13f-849db0c65254,302578.74
893cbc3b-e477-4310-88ac-3112ed8e06da,1964-08-28,,999-21-5316,S99991831,X80226652X,Mrs.,Sina65,Wiegand701,,Grady603,M,white,nonhispanic,F,Waltham  Massachusetts  US,266 Ondricka Trail,Worcester,Massachusetts,Worcester County,01606,42.2225769201589,-71.8182218486603,1144657.54,8165.0,28480.03,893cbc3b-e477-4310-88ac-3112ed8e06da,2961.23
8960bea5-7854-4446-a6a3-2baaace4cdfa,1973-04-21,,999-68-5863,S99957349,X66829529X,Mrs.,Daina567,Lubowitz58,,Mertz280,M,native,hispanic,F,Littleton  Massachusetts  US,187 Spinka Viaduct,Holland,Massachusetts,Hampden County,,42.008134351443,-72.2180584530817,57385.53,3803.8,131209.36,8960bea5-7854-4446-a6a3-2baaace4cdfa,1667.23
89752052-a38b-45f0-a590-3950bbb67bec,1954-07-29,,999-15-6463,S99971913,X43982733X,Mrs.,Laverna97,Cartwright189,,Mayert710,M,white,nonhispanic,F,Brockton  Massachusetts  US,261 Weber Crossing,Rochester,Massachusetts,Plymouth County,,41.7834309365951,-70.8265513832198,1322856.0,12597.56,40934.08,89752052-a38b-45f0-a590-3950bbb67bec,210001.53
8991a066-5e97-42b8-ba97-1c35bc034fea,1973-09-10,2008-05-03,999-39-4635,S99985080,X74855256X,Mrs.,Malorie969,Abshire638,,Hintz995,M,white,nonhispanic,F,Southborough  Massachusetts  US,235 O'Keefe Throughway Unit 51,Barnstable,Massachusetts,Barnstable County,02632,41.7491123142271,-70.200207569862,72101.24,3560.48,191017.53,8991a066-5e97-42b8-ba97-1c35bc034fea,176574.21
899a4f9c-abc3-4a13-88e4-0f7862ee6ab5,1927-06-30,1995-06-21,999-98-4933,S99920897,X15329006X,Mrs.,Magaret757,Abernathy524,,Vandervort697,M,white,nonhispanic,F,Taunton  Massachusetts  US,673 Bergnaum Corner Unit 45,North Adams,Massachusetts,Berkshire County,01247,42.66670975053,-73.0726647357145,1340441.99,15089.66,222836.17,899a4f9c-abc3-4a13-88e4-0f7862ee6ab5,113621.81
89ffb9a8-b18f-4ae9-adde-ed2db4f0a85a,2003-08-10,,999-24-7888,S99992925,,,Sandee884,Anderson154,,,,white,nonhispanic,F,Stoughton  Massachusetts  US,230 Leuschke Parade Apt 24,Worcester,Massachusetts,Worcester County,01610,42.3230391631559,-71.8376956398769,51644.78,3311.44,14836.62,89ffb9a8-b18f-4ae9-adde-ed2db4f0a85a,14.73
8a1d2c26-0774-4526-916f-1148e0357b5d,1977-05-13,,999-93-1751,S99994715,X12042977X,Mrs.,Juliana372,Ward668,,Schiller186,M,black,nonhispanic,F,Newton  Massachusetts  US,852 Ferry Rue,Weymouth,Massachusetts,Norfolk County,02191,42.2158170016729,-70.9551147235609,975236.03,10368.49,410416.67,8a1d2c26-0774-4526-916f-1148e0357b5d,168313.46
8a2011ce-0a46-4f2a-ab6f-be7a287f9264,1974-04-19,,999-61-5587,S99972282,X75304120X,Mrs.,Pilar644,Boyer713,,Pouros728,M,white,hispanic,F,Carlisle  Massachusetts  US,113 Purdy Wall Apt 35,Springfield,Massachusetts,Hampden County,01104,42.1706204637947,-72.5598971090252,146222.26,10533.41,20727.2,8a2011ce-0a46-4f2a-ab6f-be7a287f9264,408.49
8a789548-b3b7-46dc-9e9a-ffd4406f2961,1976-11-15,,999-89-6710,S99969210,X38586792X,Mrs.,Viva686,Gibson10,,Parker433,M,white,nonhispanic,F,Dracut  Massachusetts  US,121 Miller Lock Suite 90,Natick,Massachusetts,Middlesex County,,42.3012750841926,-71.3319691752012,929561.68,13596.16,266508.98,8a789548-b3b7-46dc-9e9a-ffd4406f2961,14900.61
8a8eb96d-354d-4d42-9716-738164a19a59,1987-04-02,,999-48-2704,S99946128,X81057723X,Mr.,Santiago500,Hermiston71,,,M,white,nonhispanic,M,Somerville  Massachusetts  US,797 Okuneva Heights Suite 69,Boston,Massachusetts,Suffolk County,02118,42.3051875381371,-71.1521637027427,842467.09,4799.61,2719.23,8a8eb96d-354d-4d42-9716-738164a19a59,47071.78
8a9a9b41-2e52-4805-92ed-3be1c2972c41,1979-09-22,1998-06-05,999-50-9653,S99982647,,Ms.,Klara351,Lesch175,,,,white,nonhispanic,F,Fitchburg  Massachusetts  US,247 Jast Fort Apt 54,Lawrence,Massachusetts,Essex County,01843,42.6831359312497,-71.169542715876,60351.51,5769.22,6696.25,8a9a9b41-2e52-4805-92ed-3be1c2972c41,5949.24
8a9b659b-4fff-4cef-b189-adbc7914caca,1972-12-24,,999-64-6680,S99970741,X70549082X,Mrs.,Theodora872,Schaden604,,Kunze215,M,white,nonhispanic,F,Charlton  Massachusetts  US,864 Nader Skyway Suite 10,Springfield,Massachusetts,Hampden County,01103,42.1470161770807,-72.6143003911632,156363.91,18149.02,114751.34,8a9b659b-4fff-4cef-b189-adbc7914caca,15331.08
